id_umkm,nama_usaha,jenis_usaha,omset,aset,status_legalitas,is_aligned
288218928,UD. Oniel Jaladara,Pendidikan,39108664,4111460,Belum Terdaftar,0
288218929,UD. Pipit Langit,Jasa,17865013,8899581,Belum Terdaftar,0
288218930,UD. Nazar Mandala,Kesehatan,11960184,8453542,Terdaftar,1
288218931,UD. Andi Dwijaputra Iqra,,6912249,8910620,Belum Terdaftar,0
288218932,UD. Bagas Adiwarna,Perdagangan,30497866,8781799,Belum Terdaftar,0
288218933,UD. Tegar Sasmita,Jasa,12356720,6600392,Terdaftar,1
288218934,UD. Berlian Pamungkas,Jasa,30026601,4523790,Belum Terdaftar,0
288218935,UD. Desi Agung Lana,Perdagangan,5090549,6679935,Terdaftar,1
288218936,UD. Valen Abadi,Jasa,11105705,5194259,Terdaftar,1
288218937,UD. Tariq Indah,Jasa,19723566,6435145,Terdaftar,1
288218938,UD. Qanitah Sari Najwa,Jasa,7614385,8788098,Belum Terdaftar,0
288218939,UD. Aldo Prana Lukita,Perdagangan,25946939,8056018,Belum Terdaftar,0
288218940,UD. Diva Saputrautama,Jasa,41572009,7172112,Belum Terdaftar,0
288218941,UD. Koko Surya,Pendidikan,9924106,1339043,Terdaftar,1
288218942,UD. Ulfa Asa,Perdagangan,46615267,8026611,Terdaftar,1
288218943,UD. Gilangga Kencana,Jasa,12316721,8951930,Belum Terdaftar,0
288218944,UD. Qiana Praja Bela,Perdagangan,12538873,2940723,Belum Terdaftar,0
288218945,UD. Dora Rejo Yumna,Kesehatan,9722419,4872210,Terdaftar,1
288218946,UD. Budi Wetan,Perdagangan,31641536,864764,Terdaftar,1
288218947,UD. Nisa Sukarela,Pendidikan,13628211,2630970,Belum Terdaftar,0
288218948,UD. Chiko Trisakti,Perdagangan,16927927,870846,Terdaftar,1
288218949,UD. Amir Sumirat,Pendidikan,10734307,9522722,Terdaftar,1
288218950,UD. Romi Bratadikara,Perdagangan,25145114,5746180,Terdaftar,1
288218951,UD. Qisya Jayeng,Kesehatan,9565640,5497776,Terdaftar,1
288218952,UD. Uti Arya Sekar,Jasa,28028660,3110644,Belum Terdaftar,0
288218953,UD. Elyas Sari,Kesehatan,45066616,8394933,Belum Terdaftar,0
288218954,UD. Veronika Bangun,Perdagangan,48767740,1075656,,0
288218955,UD. Santi Terang,Pendidikan,31941659,4281178,Belum Terdaftar,0
288218956,UD. Yuli Cahaya,Jasa,7808264,9544190,Belum Terdaftar,0
288218957,UD. Gracia Tejakusuma Verdi,Jasa,14790093,7422763,Terdaftar,1
288218958,UD. Qori Kamajaya,Perdagangan,17920882,2094180,Terdaftar,1
288218959,UD. Novi Senopati,,48945781,8470792,Belum Terdaftar,0
288218960,UD. Ucup Sudarsana,Pendidikan,49028780,8797238,Belum Terdaftar,0
288218961,UD. Hilmiyah Sudarsana,Jasa,19503964,8339959,Belum Terdaftar,0
288218962,UD. Sari Galang,Jasa,46295300,5822248,Terdaftar,1
288218963,UD. Galih Tejakencana,Pendidikan,2600004,1842854,Terdaftar,1
288218964,UD. Erni Wijaya,Perdagangan,22091801,3366995,unknown,0
288218965,UD. Fira Nirmala,Perdagangan,36022255,2050470,Terdaftar,1
288218966,UD. Yudi Merdeka,Kesehatan,30986675,9457841,Belum Terdaftar,0
288218967,UD. Pio Jaya Eddy,Kesehatan,38757790,6671251,Belum Terdaftar,0
288218968,UD. Qanitah Kusuma,Kesehatan,26386209,9542944,Belum Terdaftar,0
288218969,UD. Monica Elok,Kesehatan,44601209,7025311,Belum Terdaftar,0
288218970,UD. Jodi Rejo,Perdagangan,48351585,8815622,Terdaftar,1
288218971,UD. Suci Dharma Yusuf,Jasa,18092950,4220833,Terdaftar,1
288218972,UD. Santi Mega Abdi,Kesehatan,16855988,9195895,Belum Terdaftar,0
288218973,UD. Fatimah Sukadarma,Perdagangan,5469095,1914541,Terdaftar,1
288218974,UD. Fikri Cendana,Perdagangan,23851187,8418640,Belum Terdaftar,0
288218975,UD. Pipit Swargaloka,Jasa,46333014,8346146,Terdaftar,1
288218976,UD. Obed Berkarya,Perdagangan,5925347,8202433,Belum Terdaftar,0
288218977,UD. Citra Jagad Nazar,Pendidikan,37506408,3063379,Belum Terdaftar,0
288218978,UD. Lukman Wijaya,Perdagangan,42505618,5177609,Belum Terdaftar,0
288218979,UD. Krisna Ananta,Perdagangan,40264349,2727510,Terdaftar,1
288218980,UD. Melati Hastinapura,Kesehatan,41521848,4614579,Terdaftar,1
288218981,UD. Galang Suci,Pendidikan,24917990,5712285,Terdaftar,1
288218982,UD. Fikra Prawira,Jasa,31719048,4850245,Terdaftar,1
288218983,UD. Sani Taruna,Jasa,36172210,4978152,Belum Terdaftar,0
288218984,UD. Koko Wicaksana,Pendidikan,33379175,5542830,Terdaftar,1
288218985,UD. Berlian Panji,Kesehatan,49576234,4702167,Terdaftar,1
288218986,UD. Zulkarnaen Sahaja,Jasa,29161703,5187208,Terdaftar,1
288218987,UD. Qyla Madani,Kesehatan,13357237,2286120,Belum Terdaftar,0
288218988,UD. Rian Mardika,Pendidikan,38653989,3828485,Belum Terdaftar,0
288218989,UD. Wahyu Berkarya,Kesehatan,36705588,3429044,Terdaftar,1
288218990,UD. Wahyu Sumirat,Jasa,10906583,1391218,Terdaftar,1
288218991,UD. Halim Gita Gadis,Perdagangan,2673105,2752442,Terdaftar,1
288218992,UD. Tiara Pancasila,Kesehatan,9873194,8290710,Terdaftar,1
288218993,UD. Iman Kusuma,Pendidikan,5258819,9691099,Terdaftar,1
288218994,UD. Galang Sahaja,Jasa,18302510,9432170,Belum Terdaftar,0
288218995,UD. Livia Ayodya,Pendidikan,6248389,4913447,Terdaftar,1
288218996,UD. Qanita Nirmala,Perdagangan,47754787,6527835,Terdaftar,1
288218997,UD. Haidar Lempung,Perdagangan,36335473,1565124,Terdaftar,1
288218998,UD. Obed Sehat,Pendidikan,23614937,8119731,Terdaftar,1
288218999,UD. Karim Siang,Kesehatan,30836232,2609046,Belum Terdaftar,0
288219000,UD. Lintang Buana Fadli,Pendidikan,25150453,4023090,Terdaftar,1
288219001,UD. Ciko Trijaya,Kesehatan,44020344,1232297,Belum Terdaftar,0
288219002,UD. Monica Langit,Kesehatan,2555301,4092853,Belum Terdaftar,0
288219003,UD. Juni Swargaloka,Jasa,25490368,3617335,Belum Terdaftar,0
288219004,UD. Anis Mahkota Tari,Kesehatan,27467656,2586286,Terdaftar,1
288219005,UD. Nando Pelangi,Pendidikan,27077275,3788824,Belum Terdaftar,0
288219006,UD. Tasya Sukma,Kesehatan,21508301,3182658,Belum Terdaftar,0
288219007,UD. Daffa Mayang,Perdagangan,17907042,896991,Terdaftar,1
288219008,UD. Pandu Yudhistira,Kesehatan,17873630,3276710,Belum Terdaftar,0
288219009,UD. Marwan Utama,Kesehatan,22096777,8848378,Terdaftar,1
288219010,UD. Suci Widhi,Perdagangan,36995557,7106901,Terdaftar,1
288219011,UD. Gerry Jagad,Kesehatan,6929122,2725595,Belum Terdaftar,0
288219012,UD. Tasya Pramana,Kesehatan,32341282,5929764,Terdaftar,1
288219013,UD. Maudy Tunggul Wulan,Pendidikan,44033207,5541411,Terdaftar,1
288219014,UD. Icha Manunggal,Pendidikan,49842358,5275401,Belum Terdaftar,0
288219015,UD. Olivia Arya Nadia,Jasa,30367481,6811434,Terdaftar,1
288219016,UD. Juni Baru,Jasa,44998517,2386364,Belum Terdaftar,0
288219017,UD. Tariq Kelana,Pendidikan,42265541,1024336,Terdaftar,1
288219018,UD. Berlian Lestari,Jasa,5106285,9141322,Terdaftar,1
288219019,UD. Livia Atma,Kesehatan,47208336,4275329,Terdaftar,1
288219020,UD. Thariq Jati,Perdagangan,23605630,6447704,Terdaftar,1
288219021,UD. Uli Praja Lidya,Jasa,9424519,2460025,Belum Terdaftar,0
288219022,UD. Bella Jati,Perdagangan,14182500,7878096,Terdaftar,1
288219023,UD. Ujang Anindita Lintang,Jasa,37362685,2301111,Terdaftar,1
288219024,UD. Gani Asa,Perdagangan,14715654,9741762,Terdaftar,1
288219025,UD. Silvi Naraya Qisya,Kesehatan,27523711,6119186,Terdaftar,1
288219026,UD. Ina Bangun,Pendidikan,10451553,4838654,unknown,0
288219027,UD. Fitri Suryaatmaja,Jasa,5582263,6918988,Terdaftar,1
288219028,UD. Laras Sasmita,Jasa,32929232,566588,Terdaftar,1
288219029,UD. Diva Surapati,Pendidikan,18799396,2503520,Terdaftar,1
288219030,UD. Ovan Wicaksana,Pendidikan,43570559,4102358,Belum Terdaftar,0
288219031,UD. Lidya Darma,Kesehatan,48766028,7300866,Belum Terdaftar,0
288219032,UD. Sinta Wening,Pendidikan,42847629,,Belum Terdaftar,0
288219033,UD. Shinta Wibawa,Pendidikan,39908949,6407958,Belum Terdaftar,0
288219034,UD. Ziva Utama,Pendidikan,34243737,8700503,Terdaftar,1
288219035,UD. Salsa Merdeka,Perdagangan,44947463,3541173,Terdaftar,1
288219036,UD. Rian Wisesa,Pendidikan,6171044,2493917,Terdaftar,1
288219037,UD. Halim Persada,Pendidikan,49223163,3653524,Belum Terdaftar,0
288219038,UD. Bagas Jaladara,Pendidikan,22100141,2970176,Belum Terdaftar,0
288219039,UD. Veronika Tirtayasa,Kesehatan,16395082,2424848,Terdaftar,1
288219040,UD. Yola Putri,Perdagangan,46474545,6428364,Belum Terdaftar,0
288219041,UD. Baim Rejo,Jasa,34728052,2554686,Belum Terdaftar,0
288219042,UD. Wenda Gita,Jasa,,2637066,Belum Terdaftar,0
288219043,UD. Desta Swargaloka,Perdagangan,39613042,5342095,Belum Terdaftar,0
288219044,UD. Tania Nirmala,Pendidikan,25561248,4332944,Belum Terdaftar,0
288219045,UD. Maudy Tirta,Perdagangan,39829650,5365163,Belum Terdaftar,0
288219046,UD. Qira Nusa,Pendidikan,10157513,6085296,Terdaftar,1
288219047,UD. Fani Cahaya,Perdagangan,6007333,1282945,Terdaftar,1
288219048,UD. Kinan Malam,Pendidikan,18351874,8054881,Terdaftar,1
288219049,UD. Tomi Langit,Pendidikan,19351713,8026615,Belum Terdaftar,0
288219050,UD. Jordi Asih,Kesehatan,27848444,9512256,Belum Terdaftar,0
288219051,UD. Kiki Maheswara,Kesehatan,29247455,3003624,Terdaftar,1
288219052,UD. Dito Sudharmo,Kesehatan,35355380,2540331,Terdaftar,1
288219053,UD. Utha Panembahan Damar,Pendidikan,37251245,3763076,Belum Terdaftar,0
288219054,UD. Prananda Sejahtera,Pendidikan,31767518,1083851,Terdaftar,1
288219055,UD. Umar Panji,Jasa,13746718,4330195,Terdaftar,1
288219056,UD. Gita Wirajaya,Kesehatan,29106400,8983972,,0
288219057,UD. Lukman Jati,Perdagangan,43674739,8174028,Belum Terdaftar,0
288219058,UD. Sinta Santosa,Pendidikan,43805161,2878292,Belum Terdaftar,0
288219059,UD. Haidar Cempaka,Perdagangan,20322939,6694459,Belum Terdaftar,0
288219060,UD. Vina Kusumatmaja,Jasa,46544550,6697627,Terdaftar,1
288219061,UD. Tegar Jagadmaya,Kesehatan,44612415,610448,Belum Terdaftar,0
288219062,UD. Galang Jaya,Perdagangan,29411604,9281581,Terdaftar,1
288219063,UD. Mirna Nirwasita,Pendidikan,47018721,4106776,Belum Terdaftar,0
288219064,UD. Pardi Kusumatmaja,Jasa,11068242,1133991,Terdaftar,1
288219065,UD. Mirna Trisudira,Perdagangan,11467655,6960047,Belum Terdaftar,0
288219066,UD. Jasmine Adhi,Jasa,34368657,5490763,Belum Terdaftar,0
288219067,UD. Kevin Binasena,Jasa,39980684,3992204,Belum Terdaftar,0
288219068,UD. Irma Wijaya,Pendidikan,,3160771,Belum Terdaftar,0
288219069,UD. Tasya Harmoni,Perdagangan,29136002,4290302,Belum Terdaftar,0
288219070,UD. Halim Utamaindah,Perdagangan,29985173,2882445,Belum Terdaftar,0
288219071,UD. Berlian Jayeng,Jasa,3612493,5985707,Terdaftar,1
288219072,UD. Rangga Pramana,Jasa,42751989,4602237,Belum Terdaftar,0
288219073,UD. Viani Saprahan,Jasa,37146676,8741835,Belum Terdaftar,0
288219074,UD. Elok Harapan,Kesehatan,5678073,5908987,Terdaftar,1
288219075,UD. Hanafi Gunawan,Jasa,19944957,1384377,Belum Terdaftar,0
288219076,UD. Binar Kencana,Perdagangan,24342307,6972557,Terdaftar,1
288219077,UD. Livia Surya,Pendidikan,42690619,8133871,Belum Terdaftar,0
288219078,UD. Jasmine Wijaya,Jasa,17394864,4749530,Terdaftar,1
288219079,UD. Panji Artha,Perdagangan,17836207,7768230,Terdaftar,1
288219080,UD. Wesly Maju Sella,Pendidikan,19971075,4053851,Terdaftar,1
288219081,UD. Lutfi Widuri,Pendidikan,16830080,9973356,Terdaftar,1
288219082,UD. Elen Selaras,Kesehatan,15976442,7178471,Belum Terdaftar,0
288219083,UD. Binar Saputranegara,Perdagangan,21655363,4768702,Belum Terdaftar,0
288219084,UD. Sani Kencana,Kesehatan,41119247,8087911,Terdaftar,1
288219085,UD. Juli Sentosa,Perdagangan,38696184,8818045,Terdaftar,1
288219086,UD. Zahira Harapan,Kesehatan,34197242,4343620,Belum Terdaftar,0
288219087,UD. Winda Madusari,Pendidikan,43978987,9624833,Terdaftar,1
288219088,UD. Daffa Wijaksana,Perdagangan,,8208802,Terdaftar,1
288219089,UD. Olla Sidarta,Pendidikan,26717505,6098126,Belum Terdaftar,0
288219090,UD. Binar Swargaloka,Perdagangan,28847477,3841360,Belum Terdaftar,0
288219091,UD. Opik Jagad,unknown,49297505,3239428,Terdaftar,1
288219092,UD. Intan Tri,Pendidikan,21365787,2744185,Terdaftar,1
288219093,UD. Zaki Pramudita,Kesehatan,48134357,5557439,Terdaftar,1
288219094,UD. Oki Jayengpati,Kesehatan,17484745,2491383,Belum Terdaftar,0
288219095,UD. Omar Sulaksana,Kesehatan,23387203,1117634,Belum Terdaftar,0
288219096,UD. Gusti Wira,Pendidikan,17439179,1079508,Terdaftar,1
288219097,UD. Dani Paseban,Perdagangan,20803235,7226559,Belum Terdaftar,0
288219098,UD. Tama Sumirat Yola,Kesehatan,29432112,2464123,Belum Terdaftar,0
288219099,UD. Kanza Utama,Perdagangan,5484437,1350754,Terdaftar,1
288219100,UD. Sinta Gemilang,Pendidikan,46613365,7719188,Terdaftar,1
288219101,UD. Jibril Saprahan,Kesehatan,39757401,2586970,Terdaftar,1
288219102,UD. Harun Arsana,Perdagangan,47597650,6599438,Terdaftar,1
288219103,UD. Lando Jatiwangi,Pendidikan,11767198,2681057,Belum Terdaftar,0
288219104,UD. Jodi Kalbu,Pendidikan,10328808,1778401,Belum Terdaftar,0
288219105,UD. Desta Bangun,Kesehatan,37399824,5897102,Terdaftar,1
288219106,UD. Valen Adiwarna,Jasa,45291828,4334138,Belum Terdaftar,0
,UD. Jaya Bagaskara,Pendidikan,30298274,3944183,Belum Terdaftar,0
288219108,UD. Qira Setia,Jasa,16597218,4301660,Belum Terdaftar,0
288219109,UD. Lono Jati Tania,Jasa,44716716,4564975,Terdaftar,1
288219110,UD. Tasya Mulya,Jasa,10486220,5576712,Belum Terdaftar,0
288219111,UD. Maudy Madusari,Pendidikan,4620783,8183941,Belum Terdaftar,0
288219112,UD. Hasna Wisesa,Pendidikan,8594305,4496020,Terdaftar,1
288219113,UD. Livia Sangkala Vito,Kesehatan,47749545,2629315,Belum Terdaftar,0
288219114,UD. Grego Sukma,Jasa,18064320,1272760,Terdaftar,1
288219115,UD. Yasir Bagaskara,Jasa,40976942,1759185,Belum Terdaftar,0
288219116,UD. Oki Selaras,Kesehatan,11230947,964424,Belum Terdaftar,0
288219117,UD. Adinda Kinarya Tomi,Jasa,31351313,3695808,Terdaftar,1
288219118,UD. Priska Kamajaya Shinta,Jasa,21131873,2835812,Belum Terdaftar,0
288219119,UD. Ujang Wening,Pendidikan,1471595,3945553,Belum Terdaftar,0
288219120,UD. Mirna Putri Sella,Jasa,42096225,3170954,Belum Terdaftar,0
288219121,UD. Echa Cerah,Pendidikan,38856704,3307043,Terdaftar,1
288219122,UD. Salsa Bangun,Perdagangan,43918688,4613443,Terdaftar,1
288219123,UD. Nara Ratu,Kesehatan,6324042,7034139,Terdaftar,1
288219124,UD. Pandu Kencana,Jasa,20123836,6644038,Belum Terdaftar,0
288219125,UD. Inten Ananta,Jasa,14715954,4997948,Terdaftar,1
288219126,UD. Putra Anugerah,Perdagangan,22494866,9183155,Terdaftar,1
288219127,UD. Tami Abdi,Perdagangan,33695928,7346836,Belum Terdaftar,0
288219128,UD. Halimah Jati,Pendidikan,44002796,7060138,Belum Terdaftar,0
288219129,UD. Tami Saprahan,Kesehatan,10024854,1956120,Belum Terdaftar,0
288219130,UD. Zahira Utama,Pendidikan,46195613,8496273,Belum Terdaftar,0
288219131,UD. Gadis Yudhistira,Perdagangan,6843422,3395087,Terdaftar,1
288219132,UD. Yola Wibawa Qayla,Pendidikan,9483841,4541801,Belum Terdaftar,0
288219133,UD. Zahra Karya,Kesehatan,14516027,6124410,Terdaftar,1
288219134,UD. Jafar Kusumah,Perdagangan,13095697,6111781,Terdaftar,1
288219135,UD. Jihan Ratu Panji,Pendidikan,27758636,8626502,Terdaftar,1
288219136,UD. Inten Sasmita,Pendidikan,4864648,9291073,Belum Terdaftar,0
288219137,UD. Kevin Jati,Perdagangan,8623117,3595364,Belum Terdaftar,0
288219138,UD. Intan Bagaskara Putra,Jasa,27437055,748837,Belum Terdaftar,0
288219139,UD. Dora Winata Zidanar,Pendidikan,8904134,721892,Belum Terdaftar,0
288219140,UD. Gerry Trisudira,Pendidikan,6115032,3472198,Terdaftar,1
288219141,UD. Hanafi Resmi,Perdagangan,9291382,9797072,Belum Terdaftar,0
288219142,UD. Tegar Surapati,Jasa,46484803,8099032,Terdaftar,1
288219143,UD. Jafar Kusumasari,Jasa,1586850,9524816,Terdaftar,1
288219144,UD. Bambang Adhi,Perdagangan,44319924,1494725,Belum Terdaftar,0
288219145,UD. Mika Utama,Kesehatan,21892508,9852018,Terdaftar,1
288219146,UD. Veronika Panembahan,Pendidikan,33478476,7024532,Belum Terdaftar,0
288219147,UD. Lana Radhitya,Kesehatan,32049405,1478591,Belum Terdaftar,0
288219148,UD. Fanny Radhitya,Kesehatan,23509454,981804,Belum Terdaftar,0
288219149,UD. Leni Asri,Jasa,11153549,4498784,Terdaftar,1
288219150,UD. Khayla Kusen,Jasa,40136085,5727067,Terdaftar,1
288219151,UD. Wahyu Anindita,Pendidikan,49321480,4185687,Belum Terdaftar,0
288219152,UD. Kirana Tunggal,Pendidikan,45801688,9381678,Belum Terdaftar,0
288219153,UD. Indah Cinta,Perdagangan,45764861,6623017,Belum Terdaftar,0
288219154,UD. Salsa Prabawa,Pendidikan,22164232,6981361,Terdaftar,1
288219155,UD. Novi Suryaputra,Perdagangan,39814199,5472991,Terdaftar,1
288219156,UD. Jojo Sulaksana,Pendidikan,45881242,2359808,Terdaftar,1
288219157,UD. Opik Jayengprana,Perdagangan,26622610,8216737,Belum Terdaftar,0
288219158,UD. Ony Ananta,Perdagangan,1481500,4122597,Terdaftar,1
288219159,UD. Suci Bratadikara,Kesehatan,47391950,5902620,Terdaftar,1
288219160,UD. Verdi Adyatma,Pendidikan,44896803,7701196,Terdaftar,1
288219161,UD. Kamil Asih,Kesehatan,26897446,,Terdaftar,1
288219162,UD. Riyan Jayabaya,Kesehatan,44071491,9218199,Terdaftar,1
288219163,UD. Tiara Wirajaya,Pendidikan,18074404,2015406,Terdaftar,1
288219164,UD. Kamil Saputrautama,Pendidikan,3502963,2377433,Terdaftar,1
,UD. Raka Utama,Pendidikan,2776328,4439363,Terdaftar,1
288219166,UD. Dea Cempaka,Pendidikan,42279440,9764920,Terdaftar,1
288219167,UD. Pardi Abadi,Perdagangan,29599529,2955669,Terdaftar,1
288219168,UD. Tasya Jagadmaya,Perdagangan,9601747,6445826,Belum Terdaftar,0
288219169,UD. Owen Cerah,Kesehatan,12431089,6076934,Terdaftar,1
288219170,UD. Eni Damai,Perdagangan,2873651,5446307,Belum Terdaftar,0
288219171,UD. Vino Adiwangsa,Pendidikan,49527451,5036164,Terdaftar,1
288219172,UD. Uchie Ilir,Kesehatan,27683122,4060442,Belum Terdaftar,0
288219173,UD. Guntur Makmur,Perdagangan,1092849,3317428,Terdaftar,1
288219174,UD. Fitri Wiyata Fanny,,9610540,4195634,Terdaftar,1
288219175,UD. Baim Persada,Kesehatan,14194102,5964874,Belum Terdaftar,0
288219176,UD. Juli Utama Grego,Pendidikan,17459128,1402818,Terdaftar,1
288219177,UD. Khalid Permai Carissa,Perdagangan,19050644,8731992,Belum Terdaftar,0
288219178,UD. Yessi Adiwangsa,Jasa,8469252,1490537,Belum Terdaftar,0
288219179,UD. Vita Kawiswara,Kesehatan,31544900,8040335,Belum Terdaftar,0
288219180,UD. Jodi Buana,Perdagangan,36499576,6049698,Belum Terdaftar,0
288219181,UD. Hanafi Suryaputra,Pendidikan,2680523,7221232,Belum Terdaftar,0
288219182,UD. Tegar Puri,Perdagangan,20594585,7387037,Terdaftar,1
288219183,UD. Utami Mandala,Jasa,22014035,6687504,Terdaftar,1
288219184,UD. Tono Sulaksana,Kesehatan,40321217,547156,Belum Terdaftar,0
288219185,UD. Clarissa Terang,Pendidikan,8032964,2280779,Terdaftar,1
288219186,UD. Gita Wangi,Jasa,15179281,4708609,Terdaftar,1
288219187,UD. Yoga Manik,Pendidikan,5385620,5245738,Belum Terdaftar,0
288219188,UD. Bulan Wibawa,Pendidikan,13606706,8728412,Belum Terdaftar,0
288219189,UD. Thariq Pelangi Vincent,Perdagangan,32716741,3082865,Terdaftar,1
288219190,UD. Tasya Wisnu,Kesehatan,12058929,3234850,Terdaftar,1
288219191,UD. Silvi Tunggul,Perdagangan,9145008,763465,Terdaftar,1
288219192,UD. Mira Padi Kanza,Pendidikan,2076236,3669251,Belum Terdaftar,0
288219193,UD. Agus Agastya,Perdagangan,49797575,3170950,Terdaftar,1
288219194,UD. Nina Wicaksana,Pendidikan,38796442,4581574,Belum Terdaftar,0
288219195,UD. Zainab Praja,Kesehatan,36614961,8085936,Terdaftar,1
288219196,UD. Hana Nusa,Pendidikan,3212477,8149672,Terdaftar,1
288219197,UD. Winda Bahari Icha,Kesehatan,49399692,9569455,Terdaftar,1
288219198,UD. Marsel Naraya,Jasa,37339582,5418643,Terdaftar,1
288219199,UD. Maudy Padi,Perdagangan,8963519,8088717,Terdaftar,1
288219200,UD. Sella Adiwarna,Jasa,6351401,5068277,Belum Terdaftar,0
288219201,UD. Oki Cahaya,Kesehatan,12390464,1232773,Terdaftar,1
288219202,UD. Deni Anindita,Pendidikan,1152265,3967229,Terdaftar,1
288219203,UD. Widi Nirwasita,Perdagangan,47084692,3958150,Terdaftar,1
288219204,UD. Gerry Sulaksana,Pendidikan,11967212,2428593,Belum Terdaftar,0
288219205,UD. Lukita Satria,Jasa,41492442,2968193,Terdaftar,1
288219206,UD. Aldo Wibawa Ujang,Perdagangan,6298406,8463092,Terdaftar,1
288219207,UD. Chika Suci,Jasa,4024759,674286,Terdaftar,1
288219208,UD. Tari Anugerah,Perdagangan,9607188,5464065,Terdaftar,1
288219209,UD. Tania Wangi,Pendidikan,24180349,6796321,Belum Terdaftar,0
288219210,UD. Wenda Arya,Kesehatan,43577203,6293225,Terdaftar,1
288219211,UD. Jafar Trisaktiatma,Perdagangan,46084176,2778967,Belum Terdaftar,0
288219212,UD. Willy Indah,Pendidikan,49340799,3590125,Belum Terdaftar,0
288219213,UD. Pasha Adikara Ilmi,Perdagangan,2174394,4079601,Belum Terdaftar,0
288219214,UD. Uli Makmur,Jasa,26351131,9264999,Belum Terdaftar,0
288219215,UD. Amir Adhi,Perdagangan,19689331,3351392,Terdaftar,1
288219216,UD. Yani Sukadarma Qisya,Pendidikan,35136237,9146625,Belum Terdaftar,0
288219217,UD. Chiko Siang,,31240029,4948267,Terdaftar,1
288219218,UD. Iqra Tunggul,Perdagangan,42689690,4795896,Belum Terdaftar,0
288219219,UD. Najwa Segar,Jasa,39189179,7586457,Terdaftar,1
288219220,UD. Olivia Sanjaya,Jasa,46283155,8050214,Terdaftar,1
288219221,UD. Nazar Jagadmaya Icha,Pendidikan,11139043,819030,Belum Terdaftar,0
288219222,UD. Mirna Pramudita,Perdagangan,48212134,836625,Terdaftar,1
288219223,UD. Karla Tejakencana,Perdagangan,15060797,2471718,Belum Terdaftar,0
288219224,UD. Ony Wijaksana,Jasa,38032059,9867267,Belum Terdaftar,0
288219225,UD. Anang Mandala,Kesehatan,33048223,5208233,Terdaftar,1
288219226,UD. Oki Mulya,Kesehatan,13173295,6216351,Terdaftar,1
288219227,UD. Abel Saputra Jasmin,Jasa,40169256,8104294,Belum Terdaftar,0
288219228,UD. Yani Asmaralaya,Jasa,21201250,2765991,Terdaftar,1
288219229,UD. Lono Adyatma,Jasa,37594226,7961790,Belum Terdaftar,0
288219230,UD. Diyan Wijaksana,Kesehatan,9124326,3689538,Belum Terdaftar,0
288219231,UD. Abdi Prima,Jasa,25655030,9885599,Belum Terdaftar,0
288219232,UD. Celsi Prabawa,Pendidikan,24623573,1906377,Terdaftar,1
288219233,UD. Ulya Kinarya,Perdagangan,18756296,4471985,Belum Terdaftar,0
288219234,UD. Eka Resmi,Jasa,1184489,2950254,Terdaftar,1
288219235,UD. Halim Widuri,Jasa,41354547,8348381,Belum Terdaftar,0
288219236,UD. Mila Sukarela,Jasa,24379467,4720058,Terdaftar,1
288219237,UD. Gita Setia,Perdagangan,49364879,8851369,Belum Terdaftar,0
288219238,UD. Jasmin Wangi,Perdagangan,45245256,3353026,Belum Terdaftar,0
288219239,UD. Zaki Mayang,Jasa,33739153,6240237,Terdaftar,1
288219240,UD. Sani Santosa Nazar,Jasa,46176117,7041933,Belum Terdaftar,0
